"CRN","RDWY_SEQ_NUM","ADJ_RDWY_SEQ","ROUTE","SEGMENT","OFFSET","RDWY_ORIENT","LANE_COUNT","SPEED_LIMIT","STREET_NAME","ROAD_OWNER","ACCESS_CTRL","RDWY_COUNTY"
"2021050826","3","3","0051","0240","57","N","2","40","CLAIRTON BL","2","3","02"
"2021073080","3","3","2061","0030","2268","S","2","35","JEFFERSON RD","2","3","02"
"2021086419","3","3","0008","0290","0","N","2","40","WILLIAM FLINN HW","2","3","02"
"2021120131","3","3","0910","0010","285","E","2","35","WEXFORD BAYNE RD","2","3","02"
"2021013774","4","4","","","","S","02","25","THIRD ST","4","","02"
"2021035201","4","4","8120","0250","342","S","1","25","RAMP Q RD","2","1","02"
"2021107699","3","4","","","","S","02","25","ALLEGHENY AV","4","","02"
"2021019268","4","3","","","","E","04","25","FORBES AV","4","","02"
"2021067530","3","3","0837","0520","1892","N","4","25","EAST CARSON ST","2","3","02"
"2021086755","5","4","8042","0520","0","S","1","20","62ND ST BRG INT/RP U RD","2","1","02"
"2021023246","3","4","","","","W","02","25","TERRACE ST","4","","02"
"2021041010","3","3","0279","0009","3790","S","2","50","FORT DUQUESNE BR","1","1","02"
"2021067102","4","4","0148","0151","0","S","2","45","FIFTH AV","2","3","02"
"2021100324","3","3","0376","0500","1944","E","2","65","AIRPORT PY","1","1","02"
"2021079672","3","3","0051","0520","450","N","2","35","ISLAND AV","2","3","02"
"2021005643","3","3","0148","0120","0","E","3","35","FIFTH AV","2","3","02"
"2021068518","3","3","0376","0734","1914","E","3","55","PENN LINCOLN PY","1","1","02"
"2021021086","3","3","","","","U","02","25","DAVIS AV","4","","02"
"2021019590","3","3","0837","0341","1770","S","2","30","KENNYWOOD BL","2","3","02"
"2021103724","3","4","","","","W","02","25","BAYARD ST","4","","02"
"2021006081","3","3","0400","0410","797","E","2","40","SALTSBURG RD","2","3","02"
"2021080612","3","3","0051","0260","1655","N","3","40","CLAIRTON BL","2","3","02"
"2021013423","3","4","","","","S","02","25","ROY ST","4","","02"
"2021064061","3","4","","","","E","02","25","SYLVANIA AV","4","","02"
"2021014069","3","3","","","","S","04","35","BOWER HILL RD","3","","02"
"2021020679","3","3","0837","0250","1070","S","2","50","DRAVOSBURG RD","2","3","02"
"2021058993","4","4","0019","0101","1623","S","2","35","WASHINGTON RD","2","3","02"
"2021016462","3","4","","","","E","01","25","SPRING GARDEN AV","4","","02"
"2021082401","4","3","","","","E","02","35","BROWNSVILLE RD","4","","02"
"2021039506","3","3","","","","N","02","35","OAK RD","4","","02"
"2021081868","3","3","0079","0581","515","S","3","55","RAYMOND P SHAFER HW","1","1","02"
"2021030412","4","3","","","","S","04","25","CENTURY SQUARE DR","4","","02"
"2021033597","3","3","2082","0120","250","E","2","45","COXCOMB HILL RD","2","3","02"
"2021089227","3","3","","","","E","02","35","CEMETERY LN","4","","02"
"2021028020","3","3","","","","N","02","25","CONCORDIA ST","4","","02"
"2021046415","3","3","0079","0741","1810","S","3","65","RAYMOND P SHAFER HW","1","1","02"
"2021088247","3","3","","","","W","02","25","GOOD LN","4","","02"
"2021000141","3","3","","","","N","04","25","WASHINGTON BL","4","","02"
"2021054723","3","4","","","","W","02","25","REED ST","4","","02"
"2021034985","3","3","","","","N","04","25","MALL BL","4","","02"
"2021088947","3","3","2031","0010","1831","U","2","40","LINCOLN WY","2","3","02"
"2021021658","4","4","0400","0091","650","W","2","30","PENN AV","2","3","02"
"2021060808","5","5","","","","N","04","35","OLD WILLIAM PENN HW","4","","02"
"2021113004","4","4","0837","0311","745","S","2","40","DUQUESNE BL","2","3","02"
"2021007669","3","4","","","","S","02","25","S EUCLID AV","4","","02"
"2021051033","3","3","0885","0241","16","S","2","35","SECOND AV","2","2","02"
"2021083824","4","4","","","","W","02","35","IVORY AV","4","","02"
"2021128118","3","3","4003","0061","879","S","4","40","MCKNIGHT RD","2","3","02"
"2021027340","3","3","","","","S","02","25","UNIVERSAL DR","3","","02"
"2021075584","3","3","0400","0370","2420","E","2","40","SALTSBURG RD","2","3","02"
"2021060978","5","5","2129","0010","0","N","2","25","ALPINE VILLAGE DR","2","3","02"
"2021026645","3","4","","","","S","02","25","27TH ST","4","","02"
"2021019852","4","4","0885","0351","2149","W","2","25","BL OF THE AL","2","3","02"
"2021059941","3","3","0030","0120","1885","W","2","30","LINCOLN HW","2","3","02"
"2021010043","3","4","","","","N","02","25","MOHAWK DR","4","","02"
"2021003166","5","7","","","","S","02","25","SUMNER AV","4","","02"
"2021038156","4","4","8046","0500","0","S","1","20","MILLVALE INT/RMP E RD","2","1","02"
"2021048336","3","4","","","","U","02","25","MCCONKEY RD","4","","02"
"2021023546","3","3","","","","S","02","25","HERRON AV","4","","02"
"2021018262","3","3","3069","0110","95","N","2","45","LIBERTY BR","2","3","02"
"2021076131","3","3","0050","0200","612","E","2","35","WASHINGTON AV","2","3","02"
"2021016702","3","4","","","","E","02","25","CHESTERFIELD RD","4","","02"
"2021005851","3","3","0837","0090","1674","N","3","35","STATE ST","2","3","02"
"2021037996","3","4","","","","S","02","25","WHEELER ST","4","","02"
"2021056293","3","3","0376","0780","1624","E","3","55","PENN LINCOLN PY","1","1","02"
"2021025290","4","3","","","","S","02","25","MONONGAHELA AV","4","","02"
"2021033829","3","3","0051","0300","3122","N","3","40","CLAIRTON BL","2","3","02"
"2021117371","4","5","","","","W","02","25","ENTERPRISE DR","4","","02"
"2021021682","3","4","","","","N","04","25","STROSCHEIN RD","4","","02"
"2021012003","3","3","0060","0150","934","N","2","45","STEUBENVILLE PK","2","3","02"
"2021068659","3","3","0837","0540","1815","N","2","25","EAST CARSON ST","2","3","02"
"2021012220","3","3","0400","0070","0","E","2","35","BAUM BL","2","3","02"
"2021015177","3","4","","","","S","02","25","AISBETT ST","4","","02"
"2021037412","5","5","","","","E","02","25","LONGUEVUE DR","4","","02"
"2021064093","4","5","","","","W","02","25","ANDERSON ST","4","","02"
"2021030059","4","3","","","","N","04","35","BROWNSVILLE RD","4","","02"
"2021060608","3","3","3037","0040","612","E","3","25","CASTLE SHANNON BL","2","3","02"
"2021096613","3","3","0376","0604","1808","E","2","55","PENN LINCOLN PY","1","1","02"
"2021016103","3","3","","","","S","02","35","GIBSON RD","4","","02"
"2021069301","6","6","","","","U","99","","GUENEVERE DR","4","","02"
"2021077579","3","3","0079","0755","1690","S","3","65","RAYMOND P SHAFER HW","1","1","02"
"2021086369","4","3","","","","E","02","25","PENN AV","4","","02"
"2021062958","3","4","","","","N","02","25","OHIO AV","4","","02"
"2021073516","4","4","","","","E","03","25","DUFFIELD AV","4","","02"
"2021057672","3","3","3004","0010","0","N","2","25","MCLAUGHLIN RUN RD","2","3","02"
"2021049693","3","3","","","","S","02","25","LAKEMONT DR","4","","02"
"2021045745","4","4","0400","0091","1910","W","2","30","PENN AV","2","3","02"
"2021003643","4","4","","","","N","02","25","WINFIELD ST","4","","02"
"2021027034","3","3","0065","0200","650","N","2","40","OHIO RIVER BL","2","3","02"
"2021042063","4","4","","","","E","02","25","ROSECLIFF DR","4","","02"
"2021005200","3","3","0148","0160","1280","N","2","35","FIFTH AV","2","3","02"
"2021097776","6","6","","","","U","99","","SHOPPING PLAZA ENT RD","4","","02"
"2021029552","3","3","0051","0740","1534","N","2","45","STOOPS FERRY RD","2","3","02"
"2021040783","3","3","","","","W","01","25","29TH ST","4","","02"
"2021078980","3","4","","","","W","02","25","6TH ST","4","","02"
"2021030055","3","3","","","","W","02","35","CHARTIERS AV","4","","02"
"2021037397","3","3","3098","0010","0","E","2","25","AGNEW AV","2","3","02"
"2021073617","4","3","","","","N","02","25","PIONEER ST","4","","02"
"2021127442","3","4","","","","E","01","25","ROANOKE ST","4","","02"
"2021015248","4","5","","","","W","02","25","FOSTER ST","4","","02"
"2021038291","4","3","","","","N","02","35","BROWNSVILLE RD","4","","02"
"2021103472","3","3","0400","0050","2300","E","4","35","BAUM BL","2","3","02"
"2021055555","4","4","","","","S","02","35","BANKSVILLE AV","4","","02"
"2021005530","3","3","0065","0004","1542","N","2","55","OHIO RIVER BL","2","1","02"
"2021082259","4","6","","","","S","02","25","BEDFORD AV","4","","02"
"2021014287","4","5","","","","N","02","25","FOSTER AV","4","","02"
"2021064002","3","3","0376","0745","3347","W","2","55","SQUIRREL HILL TN","1","1","02"
"2021003507","4","4","","","","S","02","25","GROVE RD","4","","02"
"2021061595","3","3","0008","0071","941","S","2","35","PENN AV","2","3","02"
"2021056492","5","5","","","","E","02","25","SHETLAND ST","4","","02"
"2021067783","3","3","","","","S","02","15","SALISBURY CT","7","","02"
"2021092472","5","3","ACYY","0030","","B","2","25","PARK MANOR BL","4","3","02"
"2021030303","4","4","","","","S","02","25","MIFFLIN RD","4","","02"
"2021082562","4","4","0030","0181","695","W","2","40","LINCOLN HW","2","3","02"
"2021087687","5","5","","","","W","02","35","PENNSYLVANIA AV","4","","02"
"2021009514","3","3","","","","S","02","20","HOLLAND RD","4","","02"
"2021045200","3","3","0400","0120","720","N","2","25","N DALLAS AV","2","3","02"
"2021041026","3","3","2021","0010","345","N","2","40","BELLBRIDGE RD","2","3","02"
"2021104688","5","5","","","","E","01","25","CAMP HORNE RD","4","","02"
"2021043345","3","3","0060","0120","948","E","3","45","STEUBENVILLE PK","2","3","02"
"2021017600","4","3","","","","N","02","25","OAKWOOD ST","4","","02"
"2021095912","3","4","","","","N","02","25","MARIETTA PL","4","","02"
"2021004044","3","3","","","","W","02","25","MAYTIDE ST","4","","02"
"2021042301","4","4","0051","0031","1390","S","2","50","HAYDEN BL","2","2","02"
"2021044547","3","3","4025","0010","672","E","2","55","SEWICKLEY BR","2","3","02"
"2021084833","4","3","","","","N","02","25","GREENSPRINGS AV","4","","02"
"2021061710","3","4","","","","N","02","25","S MILLVALE AV","4","","02"
"2021038857","3","3","0008","0400","1040","N","2","40","WILLIAM FLINN HW","2","3","02"
"2021090173","5","5","3035","0030","1136","B","2","35","PROVOST RD","2","3","02"
"2021015172","4","3","","","","S","02","25","BEALE ST","4","","02"
"2021039745","3","3","","","","E","02","25","EDGEWOOD DR","4","","02"
"2021086637","3","3","","","","S","02","25","ARLINGTON AV","4","","02"
"2021010703","3","3","0400","0020","1071","E","2","35","BIGELOW BL","2","3","02"
"2021042845","3","4","","","","S","02","25","SINCLAIR ST","4","","02"
"2021078165","4","4","","","","N","02","35","MURTLAND ST","4","","02"
"2021119754","4","4","3027","0030","170","E","2","25","SMITHFIELD ST BR","2","3","02"
"2021037840","3","3","0060","0210","1972","E","3","35","STEUBENVILLE PK","2","3","02"
"2021020218","3","3","","","","E","02","25","SEMPLE AV","4","","02"
"2021098672","3","3","","","","U","2","25","E PARK DR","4","","02"
"2021016654","3","3","","","","S","02","25","COLLEGE PARK DR","4","","02"
"2021069284","3","3","0400","0140","560","W","2","25","BENNETT ST","2","3","02"
"2021118724","3","4","","","","S","02","25","11TH ST","4","","02"
"2021101822","3","3","0051","0310","2255","N","3","40","CLAIRTON BL","2","3","02"
"2021052151","3","3","","","","N","02","25","GRANT AV","4","","02"
"2021007666","3","3","","","","N","04","35","BROWNS HILL RD","4","","02"
"2021105533","4","3","","","","N","04","25","S AIKEN AV","4","","02"
"2021031357","3","3","0376","0750","191","E","2","55","PENN LINCOLN PY","1","1","02"
"2021033845","4","4","0019","0091","2143","S","2","35","WASHINGTON RD","2","3","02"
"2021061867","3","3","0376","0634","2342","E","3","55","PENN LINCOLN PY","1","1","02"
"2021011580","3","3","0148","0110","1310","N","4","35","FIFTH AV","2","3","02"
"2021054130","3","3","0022","0140","281","E","2","55","SR 0022 HW","2","1","02"
"2021072279","3","3","","","","S","02","25","PENN AV","4","","02"
"2021052879","6","5","","","","E","02","25","WASHINGTON PL","4","","02"
"2021058100","4","4","","","","S","02","25","DUFFIELD AV","4","","02"
"2021041446","3","3","","","","E","02","25","MAIN ST","4","","02"
"2021059982","6","6","","","","U","99","","ARCANNIA ST","4","","02"
"2021018521","3","3","","","","E","02","25","MCINTYRE RD","4","","02"
"2021053237","3","3","0079","0741","1290","S","3","65","RAYMOND P SHAFER HW","1","1","02"
"2021088444","3","3","0088","0090","3367","S","2","35","LIBRARY RD","2","3","02"
"2021103895","4","3","","","","E","02","25","REIFERT ST","4","","02"
"2021055278","3","4","","","","W","02","25","VISTA PARK RD","4","","02"
"2021039331","3","3","4003","0017","1179","S","2","45","MCKNIGHT RD","2","3","02"
"2021070627","5","5","8055","0010","438","N","4","20","65 NB TO WEST END BR","2","1","02"
"2021015523","3","3","0885","0300","7","S","2","30","BATES ST","2","3","02"
"2021066247","4","3","","","","S","02","25","WIGHTMAN ST","4","","02"
"2021088046","3","3","3054","0090","785","W","2","25","COLLIER AV","2","3","02"
"2021008480","3","3","0008","0091","2893","S","2","35","WASHINGTON BL","2","3","02"
"2021061337","3","3","4064","0010","1728","W","2","35","PEEBLES RD","2","3","02"
"2021032636","3","3","0376","0710","2914","E","3","55","PENN LINCOLN PY","1","1","02"
"2021048443","3","3","","","","E","02","25","BAUSMAN ST","4","","02"
"2021061708","4","4","0885","0321","490","S","2","35","BL OF THE AL","2","3","02"
"2021037925","5","5","9402","0010","305","S","2","25","WOODRUFF JUGHANDLE RD","2","3","02"
"2021106535","3","3","2008","0010","0","B","2","40","MILL HILL RD","2","3","02"
"2021024061","3","4","","","","S","02","25","ROSS ST","4","","02"
"2021024482","4","3","","","","N","02","25","MCPHERSON AV","4","","02"
"2021059438","3","3","","","","E","02","25","CENTER AV","4","","02"
"2021097779","4","4","3109","0041","2275","S","2","35","UNIVERSITY BL","2","3","02"
"2021030032","3","3","8037","0750","364","N","1","20","SAWMILL RUN INT/RAMP B RD","2","1","02"
"2021024135","6","6","2058","0050","0","B","3","40","VERONA RD","2","3","02"
"2021102330","3","3","0376","0735","720","W","3","55","PENN LINCOLN PY","1","1","02"
"2021098884","5","5","","","","S","02","25","CHATHAM PARK DR","4","","02"
"2021120131","6","6","","","","N","02","25","BRANDT SCHOOL RD","4","","02"
"2022017701","3","3","0051","0701","2547","S","1","35","FIFTH AV","2","3","02"
"2021126382","3","3","0148","0050","1133","N","3","25","WALNUT ST","2","3","02"
"2021115453","4","4","0019","0521","450","S","2","35","PERRY HW","2","3","02"
"2021118441","3","3","4003","0014","3178","N","2","35","MCKNIGHT RD","2","3","02"
"2021101958","3","3","0376","0701","65","W","2","55","PENN LINCOLN PY","1","1","02"
"2021120261","3","3","","","","W","02","25","OAK POINT DR","4","","02"
"2021042730","4","3","","","","E","03","25","GENERAL ROBINSON ST","4","","02"
"2021090039","4","3","","","","E","02","25","MOREWOOD AV","4","","02"
"2021087315","4","4","8121","0512","778","N","1","20","RAMP J/E OHIO ST TO 28 RD","2","1","02"
"2021125547","4","4","","","","S","02","25","ROSA ST","4","","02"
"2021098322","3","3","","","","W","01","25","OAKRIDGE ST","4","","02"
"2021088544","3","3","4084","0060","285","E","2","25","E OHIO ST","2","3","02"
"2021044253","3","3","4049","0040","659","S","2","45","NICHOLSON RD","2","3","02"
"2021111367","3","3","1001","0320","1107","S","2","35","FREEPORT RD","2","3","02"
"2021095389","4","3","","","","N","02","25","S BRADDOCK AV","4","","02"
"2021113248","3","3","0885","0070","1859","S","2","35","CLAIRTON RD","2","3","02"
"2021120619","4","3","","","","E","01","25","FRIENDSHIP AV","4","","02"
"2021104465","5","5","2035","0040","3558","S","02","35","MCKEE RD","2","3","02"
"2021115055","3","3","3048","0220","940","E","2","25","W MAIN ST","2","3","02"
"2021082466","4","3","","","","S","02","25","W RUN RD","3","","02"
"2021124121","5","5","4028","0010","0","E","2","15","RIVER RD","2","3","02"
"2021075365","4","3","","","","W","04","30","SUMMIT PARK DR","4","","02"
"2021093775","4","4","","","","E","03","25","MCINTYRE RD (T","4","","02"
"2021066344","3","3","2208","0010","2105","E","2","25","BL OF THE ALLIES RD","2","3","02"
"2021101838","3","3","2037","0050","1823","N","2","35","MCKEESPORT BL","2","3","02"
"2021094213","3","3","","","","W","02","25","CORBET ST","4","","02"
"2021048856","4","4","8129","0250","0","N","02","","RAMP I RD","2","1","02"
"2021113179","3","3","","","","N","02","25","NICHOL AV","4","","02"
"2021099596","3","3","0837","0370","1505","E","3","35","EIGHTH AV","2","3","02"
"2021123666","6","6","","","","S","02","35","GRAHAM BL","4","","02"
"2021127401","3","3","","","","S","02","25","CHARLTON HEIGHTS RD","4","","02"
"2021077622","5","5","","","","S","04","25","YOST BL","4","","02"
"2021126485","5","5","4056","0020","2576","W","2","35","PERRYMONT RD","2","3","02"
"2021061555","4","3","","","","W","03","35","PENN AV","4","","02"
"2021123854","6","6","","","","N","04","25","CENTRE AV","4","","02"
"2021073747","3","3","2082","0100","1283","E","2","45","COXCOMB HILL RD","2","3","02"
"2021076347","3","3","0400","0150","1150","N","2","25","BENNETT ST","2","3","02"
"2021126706","3","3","0051","0301","2752","S","3","40","CLAIRTON BL","2","3","02"
